"Observations","count","prop","win_start","win_end","win_days","region","regname"
"24",2,0.00141843971631206,"2003-01-01","2018-01-01",5479,3,"Rest of North Island"
"28",1,0.000709219858156028,"2003-01-01","2018-01-01",5479,3,"Rest of North Island"
"3",184,0.130496453900709,"2003-01-01","2018-01-01",5479,3,"Rest of North Island"
"4",154,0.109219858156028,"2003-01-01","2018-01-01",5479,3,"Rest of North Island"
"5",82,0.0581560283687943,"2003-01-01","2018-01-01",5479,3,"Rest of North Island"
"6",89,0.0631205673758865,"2003-01-01","2018-01-01",5479,3,"Rest of North Island"
"7",66,0.0468085106382979,"2003-01-01","2018-01-01",5479,3,"Rest of North Island"
"8",53,0.0375886524822695,"2003-01-01","2018-01-01",5479,3,"Rest of North Island"
"9",50,0.0354609929078014,"2003-01-01","2018-01-01",5479,3,"Rest of North Island"
"1",328,0.240822320117474,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"10",34,0.0249632892804699,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"11",24,0.0176211453744493,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"12",18,0.013215859030837,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"13",17,0.0124816446402349,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"14",13,0.00954478707782672,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"15",13,0.00954478707782672,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"16",6,0.00440528634361234,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"17",2,0.00146842878120411,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"18",5,0.00367107195301028,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"19",2,0.00146842878120411,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"2",225,0.165198237885463,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"20",2,0.00146842878120411,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"21",3,0.00220264317180617,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"22",2,0.00146842878120411,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"26",1,0.000734214390602056,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"3",181,0.132892804698972,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"4",149,0.109397944199706,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"5",84,0.0616740088105727,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"6",87,0.0638766519823789,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"7",62,0.0455212922173275,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"8",51,0.0374449339207048,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"9",53,0.038913362701909,"2004-01-01","2018-01-01",5114,3,"Rest of North Island"
"1",308,0.233510235026535,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"10",37,0.0280515542077331,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"11",18,0.0136467020470053,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"12",19,0.0144048521607278,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"13",18,0.0136467020470053,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"14",11,0.00833965125094769,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"15",10,0.00758150113722517,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"16",7,0.00530705079605762,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"18",5,0.00379075056861259,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"2",223,0.169067475360121,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"20",1,0.000758150113722517,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"21",3,0.00227445034116755,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"22",1,0.000758150113722517,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"25",1,0.000758150113722517,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"3",175,0.13267626990144,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"4",156,0.118271417740713,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"5",78,0.0591357088703563,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"6",90,0.0682335102350265,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"7",65,0.0492797573919636,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"8",49,0.0371493555724033,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"9",44,0.0333586050037908,"2005-01-01","2018-01-01",4748,3,"Rest of North Island"
"1",306,0.236111111111111,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"10",28,0.0216049382716049,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"11",26,0.0200617283950617,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"12",15,0.0115740740740741,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"13",18,0.0138888888888889,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"14",9,0.00694444444444444,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"15",8,0.00617283950617284,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"16",5,0.00385802469135802,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"17",1,0.000771604938271605,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"18",2,0.00154320987654321,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"19",1,0.000771604938271605,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"2",221,0.170524691358025,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"21",3,0.00231481481481481,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"22",1,0.000771604938271605,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"25",1,0.000771604938271605,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"3",178,0.137345679012346,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"4",141,0.108796296296296,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"5",79,0.0609567901234568,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"6",102,0.0787037037037037,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"7",73,0.0563271604938272,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"8",41,0.0316358024691358,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"9",37,0.0285493827160494,"2006-01-01","2018-01-01",4383,3,"Rest of North Island"
"1",293,0.232171156893819,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"10",21,0.0166402535657686,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"11",19,0.0150554675118859,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"12",16,0.0126782884310618,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"13",14,0.0110935023771791,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"14",12,0.00950871632329636,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"15",4,0.00316957210776545,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"16",4,0.00316957210776545,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"18",2,0.00158478605388273,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"19",2,0.00158478605388273,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"2",220,0.1743264659271,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"21",2,0.00158478605388273,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"22",1,0.000792393026941363,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"24",1,0.000792393026941363,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"3",178,0.141045958795563,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"4",149,0.118066561014263,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"5",88,0.0697305863708399,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"6",102,0.080824088748019,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"7",49,0.0388272583201268,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"8",37,0.0293185419968304,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"9",48,0.0380348652931854,"2007-01-01","2018-01-01",4018,3,"Rest of North Island"
"1",307,0.250407830342577,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"10",15,0.0122349102773246,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"11",19,0.0154975530179445,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"12",18,0.0146818923327896,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"13",9,0.00734094616639478,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"14",6,0.00489396411092985,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"15",3,0.00244698205546493,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"16",4,0.0032626427406199,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"17",1,0.000815660685154976,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"18",3,0.00244698205546493,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"19",3,0.00244698205546493,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"2",210,0.171288743882545,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"20",1,0.000815660685154976,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"3",182,0.148450244698206,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"4",136,0.110929853181077,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"5",86,0.0701468189233279,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"6",91,0.0742251223491028,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"7",50,0.0407830342577488,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"8",44,0.0358890701468189,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"9",38,0.0309951060358891,"2008-01-01","2018-01-01",3653,3,"Rest of North Island"
"1",308,0.264832330180568,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"10",13,0.0111779879621668,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"11",12,0.0103181427343078,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"12",11,0.00945829750644884,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"13",9,0.00773860705073087,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"14",2,0.00171969045571797,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"15",7,0.0060189165950129,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"16",4,0.00343938091143594,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"17",1,0.000859845227858985,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"18",1,0.000859845227858985,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"19",2,0.00171969045571797,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"2",200,0.171969045571797,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"3",167,0.143594153052451,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"4",134,0.115219260533104,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"5",81,0.0696474634565778,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"6",92,0.0791057609630267,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"7",49,0.0421324161650903,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"8",30,0.0257953568357696,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"9",40,0.0343938091143594,"2009-01-01","2018-01-01",3287,3,"Rest of North Island"
"1",300,0.269541778975741,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"10",13,0.0116801437556155,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"11",10,0.00898472596585804,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"12",10,0.00898472596585804,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"13",6,0.00539083557951483,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"14",1,0.000898472596585804,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"15",3,0.00269541778975741,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"16",4,0.00359389038634322,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"17",1,0.000898472596585804,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"2",205,0.18418688230009,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"3",162,0.1455525606469,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"4",132,0.118598382749326,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"5",73,0.0655884995507637,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"6",97,0.087151841868823,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"7",40,0.0359389038634322,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"8",36,0.032345013477089,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"9",20,0.0179694519317161,"2010-01-01","2018-01-01",2922,3,"Rest of North Island"
"1",299,0.282075471698113,"2011-01-01","2018-01-01",2557,3,"Rest of North Island"
"10",14,0.0132075471698113,"2011-01-01","2018-01-01",2557,3,"Rest of North Island"
"11",9,0.00849056603773585,"2011-01-01","2018-01-01",2557,3,"Rest of North Island"
"12",6,0.00566037735849057,"2011-01-01","2018-01-01",2557,3,"Rest of North Island"
"13",2,0.00188679245283019,"2011-01-01","2018-01-01",2557,3,"Rest of North Island"
"14",3,0.00283018867924528,"2011-01-01","2018-01-01",2557,3,"Rest of North Island"
"15",3,0.00283018867924528,"2011-01-01","2018-01-01",2557,3,"Rest of North Island"
"16",1,0.000943396226415094,"2011-01-01","2018-01-01",2557,3,"Rest of North Island"
