"Observations","count","prop","win_start","win_end","win_days","region"
"6",16810,0.0568141491227774,"1993-01-01","2016-01-01",8400,"Auckland"
"7",13207,0.0446367916397692,"1993-01-01","2016-01-01",8400,"Auckland"
"8",9979,0.0337268527124447,"1993-01-01","2016-01-01",8400,"Auckland"
"9",7591,0.0256559313498515,"1993-01-01","2016-01-01",8400,"Auckland"
"1",86003,0.29472663344825,"1994-01-01","2016-01-01",8035,"Auckland"
"10",5415,0.0185568494136515,"1994-01-01","2016-01-01",8035,"Auckland"
"11",3933,0.0134781327320206,"1994-01-01","2016-01-01",8035,"Auckland"
"12",2830,0.0096982241626286,"1994-01-01","2016-01-01",8035,"Auckland"
"13",2086,0.00714858501881387,"1994-01-01","2016-01-01",8035,"Auckland"
"14",1485,0.0050889974846302,"1994-01-01","2016-01-01",8035,"Auckland"
"15",1016,0.00348176528241366,"1994-01-01","2016-01-01",8035,"Auckland"
"16",720,0.0024673927198207,"1994-01-01","2016-01-01",8035,"Auckland"
"17",472,0.00161751300521579,"1994-01-01","2016-01-01",8035,"Auckland"
"18",311,0.00106577657758922,"1994-01-01","2016-01-01",8035,"Auckland"
"19",211,0.000723083144280789,"1994-01-01","2016-01-01",8035,"Auckland"
"2",52417,0.17962961693728,"1994-01-01","2016-01-01",8035,"Auckland"
"20",131,0.000448928397634045,"1994-01-01","2016-01-01",8035,"Auckland"
"21",85,0.000291289418312166,"1994-01-01","2016-01-01",8035,"Auckland"
"22",52,0.000178200585320384,"1994-01-01","2016-01-01",8035,"Auckland"
"23",38,0.000130223504657204,"1994-01-01","2016-01-01",8035,"Auckland"
"24",21,7.19656209947705e-05,"1994-01-01","2016-01-01",8035,"Auckland"
"25",15,5.14040149962646e-05,"1994-01-01","2016-01-01",8035,"Auckland"
"26",9,3.08424089977588e-05,"1994-01-01","2016-01-01",8035,"Auckland"
"27",2,6.85386866616862e-06,"1994-01-01","2016-01-01",8035,"Auckland"
"28",2,6.85386866616862e-06,"1994-01-01","2016-01-01",8035,"Auckland"
"3",37601,0.128856157858303,"1994-01-01","2016-01-01",8035,"Auckland"
"30",1,3.42693433308431e-06,"1994-01-01","2016-01-01",8035,"Auckland"
"31",1,3.42693433308431e-06,"1994-01-01","2016-01-01",8035,"Auckland"
"32",1,3.42693433308431e-06,"1994-01-01","2016-01-01",8035,"Auckland"
"33",1,3.42693433308431e-06,"1994-01-01","2016-01-01",8035,"Auckland"
"34",1,3.42693433308431e-06,"1994-01-01","2016-01-01",8035,"Auckland"
"4",28604,0.0980240296635436,"1994-01-01","2016-01-01",8035,"Auckland"
"5",21626,0.0741108818872813,"1994-01-01","2016-01-01",8035,"Auckland"
"6",16587,0.0568425597828694,"1994-01-01","2016-01-01",8035,"Auckland"
"7",12985,0.0444987423150998,"1994-01-01","2016-01-01",8035,"Auckland"
"8",9805,0.0336010911358917,"1994-01-01","2016-01-01",8035,"Auckland"
"9",7339,0.0251502710705057,"1994-01-01","2016-01-01",8035,"Auckland"
"1",85400,0.297111684769373,"1995-01-01","2016-01-01",7670,"Auckland"
"10",5160,0.0179519472296249,"1995-01-01","2016-01-01",7670,"Auckland"
"11",3693,0.012848166883528,"1995-01-01","2016-01-01",7670,"Auckland"
"12",2581,0.00897945267435307,"1995-01-01","2016-01-01",7670,"Auckland"
"13",1929,0.00671110585386558,"1995-01-01","2016-01-01",7670,"Auckland"
"14",1338,0.00465498166535622,"1995-01-01","2016-01-01",7670,"Auckland"
"15",881,0.00306505145529061,"1995-01-01","2016-01-01",7670,"Auckland"
"16",607,0.00211178914115936,"1995-01-01","2016-01-01",7670,"Auckland"
"17",386,0.00134291698268124,"1995-01-01","2016-01-01",7670,"Auckland"
"18",251,0.00087324394469687,"1995-01-01","2016-01-01",7670,"Auckland"
"19",191,0.000664500372259371,"1995-01-01","2016-01-01",7670,"Auckland"
"2",52203,0.181617345199246,"1995-01-01","2016-01-01",7670,"Auckland"
"20",92,0.000320073477737498,"1995-01-01","2016-01-01",7670,"Auckland"
"21",57,0.000198306393815624,"1995-01-01","2016-01-01",7670,"Auckland"
"22",44,0.000153078619787499,"1995-01-01","2016-01-01",7670,"Auckland"
"23",26,9.04555480562494e-05,"1995-01-01","2016-01-01",7670,"Auckland"
"24",21,7.30602503531245e-05,"1995-01-01","2016-01-01",7670,"Auckland"
"25",11,3.82696549468748e-05,"1995-01-01","2016-01-01",7670,"Auckland"
"26",5,1.73952977031249e-05,"1995-01-01","2016-01-01",7670,"Auckland"
"27",1,3.47905954062498e-06,"1995-01-01","2016-01-01",7670,"Auckland"
"29",1,3.47905954062498e-06,"1995-01-01","2016-01-01",7670,"Auckland"
"3",37330,0.12987329265153,"1995-01-01","2016-01-01",7670,"Auckland"
"30",1,3.47905954062498e-06,"1995-01-01","2016-01-01",7670,"Auckland"
"32",2,6.95811908124996e-06,"1995-01-01","2016-01-01",7670,"Auckland"
"34",1,3.47905954062498e-06,"1995-01-01","2016-01-01",7670,"Auckland"
"4",28258,0.0983112644989806,"1995-01-01","2016-01-01",7670,"Auckland"
"5",21384,0.0743962092167245,"1995-01-01","2016-01-01",7670,"Auckland"
"6",16350,0.0568826234892184,"1995-01-01","2016-01-01",7670,"Auckland"
"7",12655,0.0440274984866091,"1995-01-01","2016-01-01",7670,"Auckland"
"8",9499,0.0330475865763967,"1995-01-01","2016-01-01",7670,"Auckland"
"9",7076,0.0246178253094623,"1995-01-01","2016-01-01",7670,"Auckland"
"1",84532,0.299090683933057,"1996-01-01","2016-01-01",7305,"Auckland"
"10",4743,0.0167816579980894,"1996-01-01","2016-01-01",7305,"Auckland"
"11",3472,0.0122846123907582,"1996-01-01","2016-01-01",7305,"Auckland"
"12",2393,0.00846690018752433,"1996-01-01","2016-01-01",7305,"Auckland"
"13",1748,0.00618476453313519,"1996-01-01","2016-01-01",7305,"Auckland"
"14",1143,0.00404415667126632,"1996-01-01","2016-01-01",7305,"Auckland"
"15",751,0.00265718430456781,"1996-01-01","2016-01-01",7305,"Auckland"
"16",516,0.0018257085235113,"1996-01-01","2016-01-01",7305,"Auckland"
"17",336,0.00118883345717015,"1996-01-01","2016-01-01",7305,"Auckland"
"18",197,0.000697024378162262,"1996-01-01","2016-01-01",7305,"Auckland"
"19",125,0.000442274351625801,"1996-01-01","2016-01-01",7305,"Auckland"
"2",51931,0.183741994834236,"1996-01-01","2016-01-01",7305,"Auckland"
"20",78,0.0002759791954145,"1996-01-01","2016-01-01",7305,"Auckland"
"21",45,0.000159218766585288,"1996-01-01","2016-01-01",7305,"Auckland"
"22",33,0.000116760428829211,"1996-01-01","2016-01-01",7305,"Auckland"
"23",25,8.84548703251601e-05,"1996-01-01","2016-01-01",7305,"Auckland"
"24",13,4.59965325690833e-05,"1996-01-01","2016-01-01",7305,"Auckland"
"25",7,2.47673636910448e-05,"1996-01-01","2016-01-01",7305,"Auckland"
"26",2,7.07638962601281e-06,"1996-01-01","2016-01-01",7305,"Auckland"
"27",1,3.5381948130064e-06,"1996-01-01","2016-01-01",7305,"Auckland"
"3",37193,0.131596079680147,"1996-01-01","2016-01-01",7305,"Auckland"
"30",1,3.5381948130064e-06,"1996-01-01","2016-01-01",7305,"Auckland"
"31",1,3.5381948130064e-06,"1996-01-01","2016-01-01",7305,"Auckland"
"32",1,3.5381948130064e-06,"1996-01-01","2016-01-01",7305,"Auckland"
"34",1,3.5381948130064e-06,"1996-01-01","2016-01-01",7305,"Auckland"
"4",27985,0.0990163818419842,"1996-01-01","2016-01-01",7305,"Auckland"
"5",20967,0.0741853306443053,"1996-01-01","2016-01-01",7305,"Auckland"
"6",16069,0.0568552524501999,"1996-01-01","2016-01-01",7305,"Auckland"
"7",12370,0.0437674698368892,"1996-01-01","2016-01-01",7305,"Auckland"
"8",9172,0.0324523228248947,"1996-01-01","2016-01-01",7305,"Auckland"
"9",6779,0.0239854226373704,"1996-01-01","2016-01-01",7305,"Auckland"
"1",83614,0.301459454002682,"1997-01-01","2016-01-01",6939,"Auckland"
"10",4450,0.0160438989919384,"1997-01-01","2016-01-01",6939,"Auckland"
"11",3189,0.0114975267157958,"1997-01-01","2016-01-01",6939,"Auckland"
"12",2139,0.00771188762781039,"1997-01-01","2016-01-01",6939,"Auckland"
"13",1496,0.00539363435773929,"1997-01-01","2016-01-01",6939,"Auckland"
"14",988,0.00356210611326632,"1997-01-01","2016-01-01",6939,"Auckland"
"15",615,0.00221730289439149,"1997-01-01","2016-01-01",6939,"Auckland"
"16",420,0.00151425563519419,"1997-01-01","2016-01-01",6939,"Auckland"
"17",259,0.000933790975036414,"1997-01-01","2016-01-01",6939,"Auckland"
"18",149,0.000537200213437937,"1997-01-01","2016-01-01",6939,"Auckland"
"19",96,0.000346115573758671,"1997-01-01","2016-01-01",6939,"Auckland"
"2",51727,0.186495002956404,"1997-01-01","2016-01-01",6939,"Auckland"
"20",59,0.000212716863039183,"1997-01-01","2016-01-01",6939,"Auckland"
"21",35,0.000126187969599515,"1997-01-01","2016-01-01",6939,"Auckland"
"22",24,8.65288934396677e-05,"1997-01-01","2016-01-01",6939,"Auckland"
"23",17,6.12912995197646e-05,"1997-01-01","2016-01-01",6939,"Auckland"
"24",8,2.88429644798892e-05,"1997-01-01","2016-01-01",6939,"Auckland"
"25",4,1.44214822399446e-05,"1997-01-01","2016-01-01",6939,"Auckland"
"26",1,3.60537055998616e-06,"1997-01-01","2016-01-01",6939,"Auckland"
"29",1,3.60537055998616e-06,"1997-01-01","2016-01-01",6939,"Auckland"
"3",36993,0.133373473125568,"1997-01-01","2016-01-01",6939,"Auckland"
"30",2,7.21074111997231e-06,"1997-01-01","2016-01-01",6939,"Auckland"
"34",1,3.60537055998616e-06,"1997-01-01","2016-01-01",6939,"Auckland"
"4",27749,0.100045427669056,"1997-01-01","2016-01-01",6939,"Auckland"
"5",20735,0.0747573585613129,"1997-01-01","2016-01-01",6939,"Auckland"
"6",15558,0.0560923551722646,"1997-01-01","2016-01-01",6939,"Auckland"
"7",12034,0.0433870293188734,"1997-01-01","2016-01-01",6939,"Auckland"
"8",8731,0.0314784903592391,"1997-01-01","2016-01-01",6939,"Auckland"
"9",6270,0.0226056734111132,"1997-01-01","2016-01-01",6939,"Auckland"
"1",83324,0.306537710201124,"1998-01-01","2016-01-01",6574,"Auckland"
"10",4042,0.0148699705322949,"1998-01-01","2016-01-01",6574,"Auckland"
"11",2847,0.0104737273887787,"1998-01-01","2016-01-01",6574,"Auckland"
"12",1862,0.00685004580186371,"1998-01-01","2016-01-01",6574,"Auckland"
"13",1242,0.00456914977761264,"1998-01-01","2016-01-01",6574,"Auckland"
"14",815,0.00299827461252359,"1998-01-01","2016-01-01",6574,"Auckland"
"15",463,0.00170331428907782,"1998-01-01","2016-01-01",6574,"Auckland"
"16",326,0.00119930984500944,"1998-01-01","2016-01-01",6574,"Auckland"
"17",195,0.000717378588272516,"1998-01-01","2016-01-01",6574,"Auckland"
"18",113,0.000415711694742535,"1998-01-01","2016-01-01",6574,"Auckland"
"19",86,0.000316382351750956,"1998-01-01","2016-01-01",6574,"Auckland"
"2",51584,0.189770549217689,"1998-01-01","2016-01-01",6574,"Auckland"
"20",37,0.000136117988544016,"1998-01-01","2016-01-01",6574,"Auckland"
"21",29,0.000106687072102066,"1998-01-01","2016-01-01",6574,"Auckland"
"22",18,6.62195619943861e-05,"1998-01-01","2016-01-01",6574,"Auckland"
"23",8,2.94309164419494e-05,"1998-01-01","2016-01-01",6574,"Auckland"
"24",9,3.3109780997193e-05,"1998-01-01","2016-01-01",6574,"Auckland"
"26",1,3.67886455524367e-06,"1998-01-01","2016-01-01",6574,"Auckland"
"27",1,3.67886455524367e-06,"1998-01-01","2016-01-01",6574,"Auckland"
"29",1,3.67886455524367e-06,"1998-01-01","2016-01-01",6574,"Auckland"
"3",36792,0.135352784716525,"1998-01-01","2016-01-01",6574,"Auckland"
"30",1,3.67886455524367e-06,"1998-01-01","2016-01-01",6574,"Auckland"
"34",1,3.67886455524367e-06,"1998-01-01","2016-01-01",6574,"Auckland"
"4",27271,0.10032631528605,"1998-01-01","2016-01-01",6574,"Auckland"
"5",20120,0.0740187548515026,"1998-01-01","2016-01-01",6574,"Auckland"
"6",15220,0.0559923185308087,"1998-01-01","2016-01-01",6574,"Auckland"
"7",11464,0.0421745032613134,"1998-01-01","2016-01-01",6574,"Auckland"
"8",8136,0.0299312420214625,"1998-01-01","2016-01-01",6574,"Auckland"
"9",5815,0.0213925973887419,"1998-01-01","2016-01-01",6574,"Auckland"
"1",82871,0.312792756068378,"1999-01-01","2016-01-01",6209,"Auckland"
"10",3540,0.0133615662473249,"1999-01-01","2016-01-01",6209,"Auckland"
"11",2481,0.00936441973435395,"1999-01-01","2016-01-01",6209,"Auckland"
"12",1559,0.00588437338406199,"1999-01-01","2016-01-01",6209,"Auckland"
"13",1004,0.00378955155715089,"1999-01-01","2016-01-01",6209,"Auckland"
"14",633,0.00238922921880131,"1999-01-01","2016-01-01",6209,"Auckland"
"15",365,0.00137767561589649,"1999-01-01","2016-01-01",6209,"Auckland"
"16",226,0.000853026545733169,"1999-01-01","2016-01-01",6209,"Auckland"
"17",168,0.000634108228686603,"1999-01-01","2016-01-01",6209,"Auckland"
"18",94,0.000354798651765123,"1999-01-01","2016-01-01",6209,"Auckland"
"19",60,0.00022646722453093,"1999-01-01","2016-01-01",6209,"Auckland"
"2",51371,0.19389746318964,"1999-01-01","2016-01-01",6209,"Auckland"
"20",31,0.000117008066007647,"1999-01-01","2016-01-01",6209,"Auckland"
"21",22,8.30379823280076e-05,"1999-01-01","2016-01-01",6209,"Auckland"
"22",10,3.77445374218216e-05,"1999-01-01","2016-01-01",6209,"Auckland"
"23",6,2.2646722453093e-05,"1999-01-01","2016-01-01",6209,"Auckland"
"24",6,2.2646722453093e-05,"1999-01-01","2016-01-01",6209,"Auckland"
"25",1,3.77445374218216e-06,"1999-01-01","2016-01-01",6209,"Auckland"
"26",1,3.77445374218216e-06,"1999-01-01","2016-01-01",6209,"Auckland"
"28",1,3.77445374218216e-06,"1999-01-01","2016-01-01",6209,"Auckland"
"3",36458,0.137609034532477,"1999-01-01","2016-01-01",6209,"Auckland"
"30",1,3.77445374218216e-06,"1999-01-01","2016-01-01",6209,"Auckland"
"33",1,3.77445374218216e-06,"1999-01-01","2016-01-01",6209,"Auckland"
"4",26412,0.0996908722385153,"1999-01-01","2016-01-01",6209,"Auckland"
"5",19548,0.0737830217521769,"1999-01-01","2016-01-01",6209,"Auckland"
"6",14435,0.0544842397683995,"1999-01-01","2016-01-01",6209,"Auckland"
"7",10794,0.0407414536931143,"1999-01-01","2016-01-01",6209,"Auckland"
"8",7505,0.0283272753350771,"1999-01-01","2016-01-01",6209,"Auckland"
"9",5335,0.0201367107145418,"1999-01-01","2016-01-01",6209,"Auckland"
"1",82960,0.321756161886478,"2000-01-01","2016-01-01",5844,"Auckland"
"10",3120,0.0121007621153063,"2000-01-01","2016-01-01",5844,"Auckland"
"11",2082,0.0080749316423294,"2000-01-01","2016-01-01",5844,"Auckland"
"12",1236,0.00479376345337134,"2000-01-01","2016-01-01",5844,"Auckland"
"13",797,0.00309112416855741,"2000-01-01","2016-01-01",5844,"Auckland"
"14",495,0.0019198324509861,"2000-01-01","2016-01-01",5844,"Auckland"
"15",265,0.00102778908992185,"2000-01-01","2016-01-01",5844,"Auckland"
"16",185,0.000717513138247329,"2000-01-01","2016-01-01",5844,"Auckland"
"17",128,0.000496441522679233,"2000-01-01","2016-01-01",5844,"Auckland"
"18",73,0.000283126805903,"2000-01-01","2016-01-01",5844,"Auckland"
"19",42,0.000162894874629123,"2000-01-01","2016-01-01",5844,"Auckland"
"2",51052,0.198002598561095,"2000-01-01","2016-01-01",5844,"Auckland"
"20",20,7.75689879186301e-05,"2000-01-01","2016-01-01",5844,"Auckland"
"21",13,5.04198421471096e-05,"2000-01-01","2016-01-01",5844,"Auckland"
"22",8,3.10275951674521e-05,"2000-01-01","2016-01-01",5844,"Auckland"
"23",4,1.5513797583726e-05,"2000-01-01","2016-01-01",5844,"Auckland"
"24",4,1.5513797583726e-05,"2000-01-01","2016-01-01",5844,"Auckland"
"26",1,3.87844939593151e-06,"2000-01-01","2016-01-01",5844,"Auckland"
"27",1,3.87844939593151e-06,"2000-01-01","2016-01-01",5844,"Auckland"
"29",1,3.87844939593151e-06,"2000-01-01","2016-01-01",5844,"Auckland"
"3",35725,0.138557604669653,"2000-01-01","2016-01-01",5844,"Auckland"
"31",1,3.87844939593151e-06,"2000-01-01","2016-01-01",5844,"Auckland"
"4",25687,0.0996257296332926,"2000-01-01","2016-01-01",5844,"Auckland"
"5",18530,0.0718676673066108,"2000-01-01","2016-01-01",5844,"Auckland"
"6",13791,0.0534876956192914,"2000-01-01","2016-01-01",5844,"Auckland"
"7",10054,0.0389939302266954,"2000-01-01","2016-01-01",5844,"Auckland"
"8",6865,0.0266255551030698,"2000-01-01","2016-01-01",5844,"Auckland"
"9",4695,0.0182093199138984,"2000-01-01","2016-01-01",5844,"Auckland"
"1",82836,0.331289668494367,"2001-01-01","2016-01-01",5478,"Auckland"
"10",2584,0.0103343051739515,"2001-01-01","2016-01-01",5478,"Auckland"
"11",1708,0.00683087973572334,"2001-01-01","2016-01-01",5478,"Auckland"
"12",980,0.00391935722541503,"2001-01-01","2016-01-01",5478,"Auckland"
"13",643,0.00257157826116517,"2001-01-01","2016-01-01",5478,"Auckland"
"14",376,0.00150375338444495,"2001-01-01","2016-01-01",5478,"Auckland"
"15",217,0.0008678576713419,"2001-01-01","2016-01-01",5478,"Auckland"
"16",144,0.000575905551489556,"2001-01-01","2016-01-01",5478,"Auckland"
"17",94,0.000375938346111238,"2001-01-01","2016-01-01",5478,"Auckland"
"18",42,0.000167972452517787,"2001-01-01","2016-01-01",5478,"Auckland"
"19",31,0.000123979667334557,"2001-01-01","2016-01-01",5478,"Auckland"
"2",50406,0.20159093908599,"2001-01-01","2016-01-01",5478,"Auckland"
"20",14,5.5990817505929e-05,"2001-01-01","2016-01-01",5478,"Auckland"
"21",13,5.19914733983627e-05,"2001-01-01","2016-01-01",5478,"Auckland"
"22",7,2.79954087529645e-05,"2001-01-01","2016-01-01",5478,"Auckland"
"23",1,3.99934410756636e-06,"2001-01-01","2016-01-01",5478,"Auckland"
"24",2,7.99868821513272e-06,"2001-01-01","2016-01-01",5478,"Auckland"
"26",1,3.99934410756636e-06,"2001-01-01","2016-01-01",5478,"Auckland"
"27",1,3.99934410756636e-06,"2001-01-01","2016-01-01",5478,"Auckland"
"3",34926,0.139681092300863,"2001-01-01","2016-01-01",5478,"Auckland"
"30",1,3.99934410756636e-06,"2001-01-01","2016-01-01",5478,"Auckland"
"4",24703,0.0987957974892118,"2001-01-01","2016-01-01",5478,"Auckland"
"5",17781,0.0711123375766374,"2001-01-01","2016-01-01",5478,"Auckland"
"6",12980,0.0519114865162113,"2001-01-01","2016-01-01",5478,"Auckland"
"7",9173,0.0366859834987062,"2001-01-01","2016-01-01",5478,"Auckland"
"8",6225,0.0248959170696006,"2001-01-01","2016-01-01",5478,"Auckland"
"9",4152,0.0166052767346155,"2001-01-01","2016-01-01",5478,"Auckland"
"1",82304,0.340642512437193,"2002-01-01","2016-01-01",5113,"Auckland"
"10",2157,0.00892746281258536,"2002-01-01","2016-01-01",5113,"Auckland"
"11",1352,0.00559570223579759,"2002-01-01","2016-01-01",5113,"Auckland"
"12",778,0.0032200120853924,"2002-01-01","2016-01-01",5113,"Auckland"
"13",486,0.00201147284511659,"2002-01-01","2016-01-01",5113,"Auckland"
"14",291,0.00120440040726117,"2002-01-01","2016-01-01",5113,"Auckland"
"15",162,0.000670490948372197,"2002-01-01","2016-01-01",5113,"Auckland"
"16",113,0.000467688130654681,"2002-01-01","2016-01-01",5113,"Auckland"
"17",66,0.000273162978966451,"2002-01-01","2016-01-01",5113,"Auckland"
"18",37,0.000153136821541798,"2002-01-01","2016-01-01",5113,"Auckland"
"19",14,5.79436622050047e-05,"2002-01-01","2016-01-01",5113,"Auckland"
"2",49613,0.205339922355493,"2002-01-01","2016-01-01",5113,"Auckland"
"20",12,4.96659961757183e-05,"2002-01-01","2016-01-01",5113,"Auckland"
"21",7,2.89718311025023e-05,"2002-01-01","2016-01-01",5113,"Auckland"
"22",4,1.65553320585728e-05,"2002-01-01","2016-01-01",5113,"Auckland"
"23",1,4.13883301464319e-06,"2002-01-01","2016-01-01",5113,"Auckland"
"24",2,8.27766602928638e-06,"2002-01-01","2016-01-01",5113,"Auckland"
"26",1,4.13883301464319e-06,"2002-01-01","2016-01-01",5113,"Auckland"
"27",1,4.13883301464319e-06,"2002-01-01","2016-01-01",5113,"Auckland"
"3",33905,0.140327133361477,"2002-01-01","2016-01-01",5113,"Auckland"
"4",23905,0.0989388032150455,"2002-01-01","2016-01-01",5113,"Auckland"
"5",17013,0.0704139660781246,"2002-01-01","2016-01-01",5113,"Auckland"
"6",11967,0.0495294146862351,"2002-01-01","2016-01-01",5113,"Auckland"
"7",8412,0.0348158633191785,"2002-01-01","2016-01-01",5113,"Auckland"
"8",5477,0.0226683884212008,"2002-01-01","2016-01-01",5113,"Auckland"
"9",3534,0.014626635873749,"2002-01-01","2016-01-01",5113,"Auckland"
"1",81211,0.348697713161985,"2003-01-01","2016-01-01",4748,"Auckland"
"10",1737,0.00745820058566411,"2003-01-01","2016-01-01",4748,"Auckland"
"11",1087,0.00466727923812141,"2003-01-01","2016-01-01",4748,"Auckland"
"12",634,0.00272222174514165,"2003-01-01","2016-01-01",4748,"Auckland"
"13",368,0.00158009085522418,"2003-01-01","2016-01-01",4748,"Auckland"
"14",224,0.000961794433614716,"2003-01-01","2016-01-01",4748,"Auckland"
"15",124,0.000532421918608146,"2003-01-01","2016-01-01",4748,"Auckland"
"16",92,0.000395022713806044,"2003-01-01","2016-01-01",4748,"Auckland"
"17",49,0.000210392532353219,"2003-01-01","2016-01-01",4748,"Auckland"
"18",22,9.44619533014453e-05,"2003-01-01","2016-01-01",4748,"Auckland"
"19",12,5.15247018007883e-05,"2003-01-01","2016-01-01",4748,"Auckland"
"2",48776,0.209430737919604,"2003-01-01","2016-01-01",4748,"Auckland"
